order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Shipping Mode,Market,Order Region,Category Name,Customer Segment,Order Status,Late_delivery_risk,Order Profit Per Order,Sales,Benefit per order,Order Item Quantity,delay_days,is_late
9/11/2017 14:02,9/16/2017 14:02,5,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,1,-23.76000023,329.9899902,-23.76000023,1.0,1,1
4/20/2017 18:05,4/22/2017 18:05,2,4,Standard Class,LATAM,Caribbean,Tennis & Racquet,Corporate,PENDING_PAYMENT,0,-10.85999966,179.9600067,-10.85999966,4.0,-2,0
4/15/2017 20:43,4/17/2017 20:43,2,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,PENDING_PAYMENT,0,1.799999952,44.99000168,1.799999952,1.0,-2,0
4/14/2017 13:32,4/17/2017 13:32,3,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,COMPLETE,0,53.45000076,224.9499969,53.45000076,5.0,-1,0
4/13/2017 22:28,4/18/2017 22:28,5,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,PENDING_PAYMENT,1,13.5,44.99000168,13.5,1.0,1,1
4/11/2017 18:37,4/13/2017 18:37,2,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,PENDING_PAYMENT,0,-26.98999977,44.99000168,-26.98999977,1.0,-2,0
4/6/2017 23:43,4/10/2017 23:43,4,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,COMPLETE,0,12.8199997,134.9700012,12.8199997,3.0,0,0
4/5/2017 22:08,4/11/2017 22:08,6,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,ON_HOLD,1,61.25999832,224.9499969,61.25999832,5.0,2,1
4/2/2017 13:54,4/4/2017 13:54,2,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,PENDING,0,-7.150000095,134.9700012,-7.150000095,3.0,-2,0
3/23/2017 2:01,3/26/2017 2:01,3,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,PENDING_PAYMENT,0,4.630000114,89.98000336,4.630000114,2.0,-1,0
3/16/2017 22:10,3/22/2017 22:10,6,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,CLOSED,1,51.65000153,179.9600067,51.65000153,4.0,2,1
3/15/2017 19:11,3/19/2017 19:11,4,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,PENDING,0,60.18000031,134.9700012,60.18000031,3.0,0,0
3/12/2017 12:01,3/14/2017 12:01,2,1,First Class,LATAM,Central America,Tennis & Racquet,Consumer,COMPLETE,1,5.400000095,89.98000336,5.400000095,2.0,1,1
3/9/2017 14:38,3/14/2017 14:38,5,2,Second Class,LATAM,Caribbean,Tennis & Racquet,Home Office,COMPLETE,1,13.82999992,224.9499969,13.82999992,5.0,3,1
3/4/2017 17:38,3/10/2017 17:38,6,4,Standard Class,LATAM,South America,Tennis & Racquet,Corporate,PENDING_PAYMENT,1,8.369999886,179.9600067,8.369999886,4.0,2,1
3/4/2017 13:04,3/6/2017 13:04,2,1,First Class,LATAM,Caribbean,Tennis & Racquet,Consumer,PENDING_PAYMENT,1,57.09000015,134.9700012,57.09000015,3.0,1,1
3/2/2017 22:32,3/5/2017 22:32,3,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,COMPLETE,0,32.38999939,89.98000336,32.38999939,2.0,-1,0
3/1/2017 0:17,3/1/2017 12:17,0,0,Same Day,LATAM,South America,Tennis & Racquet,Corporate,COMPLETE,0,86.37999725,224.9499969,86.37999725,5.0,0,0
2/27/2017 8:00,3/5/2017 8:00,6,4,Standard Class,LATAM,South America,Tennis & Racquet,Consumer,PENDING_PAYMENT,1,23.20999908,179.9600067,23.20999908,4.0,2,1
2/24/2017 23:57,3/2/2017 23:57,6,2,Second Class,LATAM,Central America,Tennis & Racquet,Consumer,PENDING_PAYMENT,1,12.8199997,44.99000168,12.8199997,1.0,4,1
2/24/2017 13:47,2/26/2017 13:47,2,2,Second Class,LATAM,South America,Tennis & Racquet,Consumer,COMPLETE,0,-32.75999832,134.9700012,-32.75999832,3.0,0,0
2/12/2017 16:57,2/16/2017 16:57,4,2,Second Class,LATAM,Central America,Tennis & Racquet,Consumer,CLOSED,1,105.7300034,224.9499969,105.7300034,5.0,2,1
2/10/2017 4:00,2/15/2017 4:00,5,2,Second Class,LATAM,Caribbean,Tennis & Racquet,Corporate,PROCESSING,1,17.63999939,179.9600067,17.63999939,4.0,3,1
2/9/2017 8:22,2/13/2017 8:22,4,4,Standard Class,LATAM,Central America,Tennis & Racquet,Consumer,CLOSED,0,3.49000001,179.9600067,3.49000001,4.0,0,0
2/8/2017 0:51,2/12/2017 0:51,4,4,Standard Class,LATAM,Caribbean,Tennis & Racquet,Consumer,COMPLETE,0,56.22000122,134.9700012,56.22000122,3.0,0,0
2/6/2017 11:00,2/12/2017 11:00,6,2,Second Class,LATAM,Central America,Tennis & Racquet,Corporate,PENDING_PAYMENT,1,106.9000015,224.9499969,106.9000015,5.0,4,1
2/6/2017 2:15,2/12/2017 2:15,6,4,Standard Class,LATAM,Central America,Tennis & Racquet,Corporate,COMPLETE,1,29.47999954,134.9700012,29.47999954,3.0,2,1
2/3/2017 7:20,2/8/2017 7:20,5,4,Standard Class,LATAM,Caribbean,Tennis & Racquet,Consumer,COMPLETE,1,-230.2899933,179.9600067,-230.2899933,4.0,1,1
2/3/2017 4:11,2/5/2017 4:11,2,1,First Class,LATAM,Central America,Tennis & Racquet,Consumer,COMPLETE,1,28.78000069,134.9700012,28.78000069,3.0,1,1
2/2/2017 7:09,2/8/2017 7:09,6,2,Second Class,LATAM,Central America,Tennis & Racquet,Consumer,PENDING_PAYMENT,1,5.230000019,44.99000168,5.230000019,1.0,4,1
11/15/2016 22:09,11/17/2016 22:09,2,1,First Class,Africa,Central Africa,Cardio Equipment,Consumer,CLOSED,1,29.11000061,99.98999786,29.11000061,1.0,1,1
10/25/2016 9:03,10/27/2016 9:03,2,1,First Class,Africa,West Africa,Cardio Equipment,Consumer,CLOSED,1,-69.79000092,99.98999786,-69.79000092,1.0,1,1
10/27/2016 6:36,10/29/2016 6:36,2,1,First Class,Africa,East Africa,Men's Footwear,Consumer,CLOSED,1,27.40999985,129.9900055,27.40999985,1.0,1,1
1/5/2017 15:15,1/7/2017 15:15,2,1,First Class,Africa,Southern Africa,Men's Footwear,Consumer,CLOSED,1,39.91999817,129.9900055,39.91999817,1.0,1,1
9/5/2016 8:46,9/7/2016 8:46,2,1,First Class,Africa,West Africa,Men's Footwear,Consumer,CLOSED,1,52.8199997,129.9900055,52.8199997,1.0,1,1
12/16/2016 23:20,12/18/2016 23:20,2,1,First Class,Africa,Central Africa,Cleats,Consumer,CLOSED,1,24.5699997,59.99000168,24.5699997,1.0,1,1
12/16/2016 23:20,12/18/2016 23:20,2,1,First Class,Africa,Central Africa,Men's Footwear,Consumer,CLOSED,1,38.65999985,129.9900055,38.65999985,1.0,1,1
12/16/2016 23:20,12/18/2016 23:20,2,1,First Class,Africa,Central Africa,Men's Footwear,Consumer,CLOSED,1,50.88999939,129.9900055,50.88999939,1.0,1,1
10/27/2016 12:33,10/29/2016 12:33,2,1,First Class,Africa,North Africa,Men's Footwear,Consumer,CLOSED,1,-29.14999962,129.9900055,-29.14999962,1.0,1,1
10/27/2016 12:33,10/29/2016 12:33,2,1,First Class,Africa,North Africa,Men's Footwear,Consumer,CLOSED,1,31.29000092,129.9900055,31.29000092,1.0,1,1
9/18/2016 15:56,9/20/2016 15:56,2,1,First Class,Africa,East Africa,Men's Footwear,Consumer,CLOSED,1,49.02999878,129.9900055,49.02999878,1.0,1,1
1/5/2017 15:15,1/7/2017 15:15,2,1,First Class,Africa,Southern Africa,Women's Apparel,Consumer,CLOSED,1,22.5,50.0,22.5,1.0,1,1
12/26/2016 12:49,12/28/2016 12:49,2,1,First Class,Africa,Southern Africa,Trade-In,Consumer,CLOSED,1,2.059999943,21.98999977,2.059999943,1.0,1,1
9/18/2016 15:56,9/20/2016 15:56,2,1,First Class,Africa,East Africa,Camping & Hiking,Consumer,CLOSED,1,33.56000137,299.980011,33.56000137,1.0,1,1
10/25/2016 9:03,10/27/2016 9:03,2,1,First Class,Africa,West Africa,Camping & Hiking,Consumer,CLOSED,1,73.91999817,299.980011,73.91999817,1.0,1,1
12/16/2016 23:20,12/18/2016 23:20,2,1,First Class,Africa,Central Africa,Camping & Hiking,Consumer,CLOSED,1,117.4400024,299.980011,117.4400024,1.0,1,1
1/5/2017 15:15,1/7/2017 15:15,2,1,First Class,Africa,Southern Africa,Camping & Hiking,Consumer,CLOSED,1,9.840000153,299.980011,9.840000153,1.0,1,1
11/1/2017 16:56,11/3/2017 16:56,2,1,First Class,Europe,Northern Europe,Consumer Electronics,Consumer,CLOSED,1,70.80999756,252.8800049,70.80999756,1.0,1,1
10/10/2017 18:43,10/12/2017 18:43,2,1,First Class,Europe,Southern Europe,Cameras ,Consumer,CLOSED,1,32.88999939,452.0400085,32.88999939,1.0,1,1
10/10/2017 18:22,10/12/2017 18:22,2,1,First Class,Europe,Western Europe,Cameras ,Consumer,CLOSED,1,141.0399933,452.0400085,141.0399933,1.0,1,1
10/10/2017 17:19,10/12/2017 17:19,2,1,First Class,Europe,Western Europe,Cameras ,Consumer,CLOSED,1,136.6300049,452.0400085,136.6300049,1.0,1,1
10/15/2017 16:47,10/17/2017 16:47,2,1,First Class,Europe,Northern Europe,Cameras ,Consumer,CLOSED,1,-97.90000153,452.0400085,-97.90000153,1.0,1,1
10/16/2017 5:03,10/18/2017 5:03,2,1,First Class,Europe,Western Europe,Cameras ,Consumer,CLOSED,1,45.97000122,452.0400085,45.97000122,1.0,1,1
10/28/2017 3:38,10/30/2017 3:38,2,1,First Class,Europe,Western Europe,Computers,Consumer,CLOSED,1,114.8399963,1500.0,114.8399963,1.0,1,1
10/16/2017 8:33,10/18/2017 8:33,2,1,First Class,Europe,Western Europe,Cameras ,Consumer,CLOSED,1,114.5899963,452.0400085,114.5899963,1.0,1,1
9/28/2017 20:29,9/30/2017 20:29,2,1,First Class,Europe,Western Europe,Basketball,Consumer,CLOSED,1,27.0,299.9899902,27.0,1.0,1,1
8/15/2017 20:33,8/17/2017 20:33,2,1,First Class,Europe,Southern Europe,Baseball & Softball,Consumer,CLOSED,1,41.06000137,159.9900055,41.06000137,1.0,1,1
7/25/2017 23:54,7/27/2017 23:54,2,1,First Class,Europe,Western Europe,Cardio Equipment,Consumer,CLOSED,1,7.420000076,99.98999786,7.420000076,1.0,1,1
10/12/2015 8:00,10/14/2015 8:00,2,1,First Class,Europe,Northern Europe,Cardio Equipment,Consumer,CLOSED,1,-19.60000038,99.98999786,-19.60000038,1.0,1,1
9/15/2017 8:46,9/17/2017 8:46,2,1,First Class,Europe,Southern Europe,Cardio Equipment,Consumer,CLOSED,1,46.08000183,99.98999786,46.08000183,1.0,1,1
7/5/2015 0:16,7/7/2015 0:16,2,1,First Class,Europe,Western Europe,Cardio Equipment,Consumer,CLOSED,1,46.5,99.98999786,46.5,1.0,1,1
9/12/2017 14:54,9/14/2017 14:54,2,1,First Class,Europe,Northern Europe,Cardio Equipment,Consumer,CLOSED,1,38.25,99.98999786,38.25,1.0,1,1
8/19/2017 14:56,8/21/2017 14:56,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,-344.4700012,129.9900055,-344.4700012,1.0,1,1
10/25/2017 22:44,10/27/2017 22:44,2,1,First Class,Europe,Western Europe,Children's Clothing,Consumer,CLOSED,1,63.56000137,357.1000061,63.56000137,1.0,1,1
9/16/2015 11:54,9/18/2015 11:54,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,61.09999847,129.9900055,61.09999847,1.0,1,1
9/16/2015 11:54,9/18/2015 11:54,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,61.77000046,129.9900055,61.77000046,1.0,1,1
7/23/2015 1:59,7/25/2015 1:59,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,-38.22000122,129.9900055,-38.22000122,1.0,1,1
10/21/2017 10:49,10/23/2017 10:49,2,1,First Class,Europe,Western Europe,Children's Clothing,Consumer,CLOSED,1,62.99000168,357.1000061,62.99000168,1.0,1,1
8/19/2017 14:14,8/21/2017 14:14,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,44.59000015,129.9900055,44.59000015,1.0,1,1
9/16/2015 11:54,9/18/2015 11:54,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,61.15000153,129.9900055,61.15000153,1.0,1,1
6/17/2015 20:36,6/19/2015 20:36,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,52.95999908,129.9900055,52.95999908,1.0,1,1
7/23/2015 1:59,7/25/2015 1:59,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,15.76000023,129.9900055,15.76000023,1.0,1,1
8/19/2017 14:14,8/21/2017 14:14,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,-92.41999817,129.9900055,-92.41999817,1.0,1,1
9/12/2015 20:39,9/14/2015 20:39,2,1,First Class,Europe,Western Europe,Cleats,Consumer,CLOSED,1,18.80999947,59.99000168,18.80999947,1.0,1,1
9/30/2015 9:04,10/2/2015 9:04,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,54.34000015,129.9900055,54.34000015,1.0,1,1
9/12/2015 20:39,9/14/2015 20:39,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,32.11000061,129.9900055,32.11000061,1.0,1,1
6/4/2015 3:17,6/6/2015 3:17,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,51.59000015,129.9900055,51.59000015,1.0,1,1
9/12/2015 20:39,9/14/2015 20:39,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,36.84999847,129.9900055,36.84999847,1.0,1,1
6/4/2015 3:17,6/6/2015 3:17,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,-12.09000015,129.9900055,-12.09000015,1.0,1,1
8/15/2017 20:33,8/17/2017 20:33,2,1,First Class,Europe,Southern Europe,Cleats,Consumer,CLOSED,1,25.11000061,59.99000168,25.11000061,1.0,1,1
10/19/2017 12:35,10/21/2017 12:35,2,1,First Class,Europe,Western Europe,Children's Clothing,Consumer,CLOSED,1,155.9799957,357.1000061,155.9799957,1.0,1,1
7/25/2015 0:56,7/27/2015 0:56,2,1,First Class,Europe,Western Europe,Cleats,Consumer,CLOSED,1,26.20000076,59.99000168,26.20000076,1.0,1,1
9/21/2017 20:19,9/23/2017 20:19,2,1,First Class,Europe,Western Europe,Cleats,Consumer,CLOSED,1,-0.75999999,59.99000168,-0.75999999,1.0,1,1
9/25/2015 18:43,9/27/2015 18:43,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,-87.73999786,129.9900055,-87.73999786,1.0,1,1
10/18/2015 15:21,10/20/2015 15:21,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,56.04999924,129.9900055,56.04999924,1.0,1,1
8/25/2016 20:31,8/27/2016 20:31,2,1,First Class,Europe,Eastern Europe,Men's Footwear,Consumer,CLOSED,1,53.15000153,129.9900055,53.15000153,1.0,1,1
9/21/2015 2:57,9/23/2015 2:57,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,-197.9100037,129.9900055,-197.9100037,1.0,1,1
8/25/2016 20:31,8/27/2016 20:31,2,1,First Class,Europe,Eastern Europe,Men's Footwear,Consumer,CLOSED,1,48.61999893,129.9900055,48.61999893,1.0,1,1
9/12/2017 14:54,9/14/2017 14:54,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,35.90999985,129.9900055,35.90999985,1.0,1,1
9/21/2015 2:57,9/23/2015 2:57,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,8.289999962,129.9900055,8.289999962,1.0,1,1
6/20/2017 12:13,6/22/2017 12:13,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,0.0,129.9900055,0.0,1.0,1,1
9/9/2016 9:07,9/11/2016 9:07,2,1,First Class,Europe,Eastern Europe,Men's Footwear,Consumer,CLOSED,1,9.609999657,129.9900055,9.609999657,1.0,1,1
10/21/2015 1:31,10/23/2015 1:31,2,1,First Class,Europe,Western Europe,Cleats,Consumer,CLOSED,1,17.03000069,59.99000168,17.03000069,1.0,1,1
10/16/2015 22:22,10/18/2015 22:22,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,31.29000092,129.9900055,31.29000092,1.0,1,1
7/17/2015 9:42,7/19/2015 9:42,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,8.090000153,129.9900055,8.090000153,1.0,1,1
12/9/2016 6:43,12/11/2016 6:43,2,1,First Class,Europe,Eastern Europe,Men's Footwear,Consumer,CLOSED,1,26.64999962,129.9900055,26.64999962,1.0,1,1
10/19/2017 3:49,10/21/2017 3:49,2,1,First Class,Europe,Northern Europe,Children's Clothing,Consumer,CLOSED,1,109.8099976,357.1000061,109.8099976,1.0,1,1
10/12/2015 8:00,10/14/2015 8:00,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,-24.84000015,129.9900055,-24.84000015,1.0,1,1
8/15/2017 20:33,8/17/2017 20:33,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,52.22999954,129.9900055,52.22999954,1.0,1,1
8/9/2015 17:33,8/11/2015 17:33,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,9.380000114,129.9900055,9.380000114,1.0,1,1
8/27/2017 23:20,8/29/2017 23:20,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,-15.23999977,129.9900055,-15.23999977,1.0,1,1
7/20/2017 19:32,7/22/2017 19:32,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,29.85000038,129.9900055,29.85000038,1.0,1,1
12/9/2016 6:43,12/11/2016 6:43,2,1,First Class,Europe,Eastern Europe,Men's Footwear,Consumer,CLOSED,1,15.60000038,129.9900055,15.60000038,1.0,1,1
10/24/2017 9:35,10/26/2017 9:35,2,1,First Class,Europe,Northern Europe,Children's Clothing,Consumer,CLOSED,1,32.27999878,357.1000061,32.27999878,1.0,1,1
10/12/2015 7:39,10/14/2015 7:39,2,1,First Class,Europe,Northern Europe,Men's Footwear,Consumer,CLOSED,1,4.159999847,129.9900055,4.159999847,1.0,1,1
9/16/2015 15:45,9/18/2015 15:45,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,9.359999657,129.9900055,9.359999657,1.0,1,1
8/9/2015 17:33,8/11/2015 17:33,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,-22.14999962,129.9900055,-22.14999962,1.0,1,1
8/22/2017 16:52,8/24/2017 16:52,2,1,First Class,Europe,Southern Europe,Men's Footwear,Consumer,CLOSED,1,-4.46999979,129.9900055,-4.46999979,1.0,1,1
8/18/2017 5:18,8/20/2017 5:18,2,1,First Class,Europe,Southern Europe,Cleats,Consumer,CLOSED,1,16.87000084,59.99000168,16.87000084,1.0,1,1
9/15/2017 8:46,9/17/2017 8:46,2,1,First Class,Europe,Southern Europe,Cleats,Consumer,CLOSED,1,14.07999992,59.99000168,14.07999992,1.0,1,1
7/9/2017 7:49,7/11/2017 7:49,2,1,First Class,Europe,Western Europe,Cleats,Consumer,CLOSED,1,11.69999981,59.99000168,11.69999981,1.0,1,1
9/7/2015 7:32,9/9/2015 7:32,2,1,First Class,Europe,Western Europe,Men's Footwear,Consumer,CLOSED,1,-68.23999786,129.9900055,-68.23999786,1.0,1,1
8/12/2017 1:49,8/14/2017 1:49,2,1,First Class,Europe,Western Europe,Women's Apparel,Consumer,CLOSED,1,17.42000008,50.0,17.42000008,1.0,1,1
8/16/2015 11:46,8/18/2015 11:46,2,1,First Class,Europe,Western Europe,Women's Apparel,Consumer,CLOSED,1,15.21000004,50.0,15.21000004,1.0,1,1
7/3/2017 18:20,7/5/2017 18:20,2,1,First Class,Europe,Western Europe,Kids' Golf Clubs,Consumer,CLOSED,1,91.08000183,199.9900055,91.08000183,1.0,1,1
9/30/2017 21:53,10/2/2017 21:53,2,1,First Class,Europe,Western Europe,Kids' Golf Clubs,Consumer,CLOSED,1,61.70000076,599.9899902,61.70000076,1.0,1,1
8/10/2017 23:53,8/12/2017 23:53,2,1,First Class,Europe,Western Europe,Trade-In,Consumer,CLOSED,1,9.0,249.9900055,9.0,1.0,1,1
9/25/2017 10:51,9/27/2017 10:51,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,83.98999786,299.980011,83.98999786,1.0,1,1
8/16/2015 11:46,8/18/2015 11:46,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,183.9900055,399.980011,183.9900055,1.0,1,1
9/21/2015 2:57,9/23/2015 2:57,2,1,First Class,Europe,Northern Europe,Fishing,Consumer,CLOSED,1,-166.3099976,399.980011,-166.3099976,1.0,1,1
9/7/2015 7:32,9/9/2015 7:32,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,29.70000076,299.980011,29.70000076,1.0,1,1
8/12/2015 5:07,8/14/2015 5:07,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,182.1499939,399.980011,182.1499939,1.0,1,1
6/27/2017 9:56,6/29/2017 9:56,2,1,First Class,Europe,Southern Europe,Camping & Hiking,Consumer,CLOSED,1,-779.0499878,299.980011,-779.0499878,1.0,1,1
7/23/2015 1:17,7/25/2015 1:17,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,188.1499939,399.980011,188.1499939,1.0,1,1
12/9/2016 6:43,12/11/2016 6:43,2,1,First Class,Europe,Eastern Europe,Camping & Hiking,Consumer,CLOSED,1,-203.6900024,299.980011,-203.6900024,1.0,1,1
10/16/2015 22:22,10/18/2015 22:22,2,1,First Class,Europe,Northern Europe,Fishing,Consumer,CLOSED,1,-989.3499756,399.980011,-989.3499756,1.0,1,1
10/15/2015 21:08,10/17/2015 21:08,2,1,First Class,Europe,Northern Europe,Fishing,Consumer,CLOSED,1,140.8399963,399.980011,140.8399963,1.0,1,1
10/16/2015 8:21,10/18/2015 8:21,2,1,First Class,Europe,Southern Europe,Camping & Hiking,Consumer,CLOSED,1,93.11000061,299.980011,93.11000061,1.0,1,1
9/16/2015 15:45,9/18/2015 15:45,2,1,First Class,Europe,Southern Europe,Camping & Hiking,Consumer,CLOSED,1,98.34999847,299.980011,98.34999847,1.0,1,1
8/12/2017 1:49,8/14/2017 1:49,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,61.11000061,299.980011,61.11000061,1.0,1,1
7/28/2015 3:54,7/30/2015 3:54,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,93.11000061,299.980011,93.11000061,1.0,1,1
12/6/2016 12:09,12/8/2016 12:09,2,1,First Class,Europe,Eastern Europe,Camping & Hiking,Consumer,CLOSED,1,90.13999939,299.980011,90.13999939,1.0,1,1
8/30/2015 0:53,9/1/2015 0:53,2,1,First Class,Europe,Northern Europe,Camping & Hiking,Consumer,CLOSED,1,17.67000008,299.980011,17.67000008,1.0,1,1
9/30/2015 9:04,10/2/2015 9:04,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,32.68000031,399.980011,32.68000031,1.0,1,1
7/5/2015 0:16,7/7/2015 0:16,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,123.4899979,399.980011,123.4899979,1.0,1,1
10/12/2015 7:39,10/14/2015 7:39,2,1,First Class,Europe,Northern Europe,Camping & Hiking,Consumer,CLOSED,1,-53.29000092,299.980011,-53.29000092,1.0,1,1
8/23/2015 19:38,8/25/2015 19:38,2,1,First Class,Europe,Southern Europe,Fishing,Consumer,CLOSED,1,181.4299927,399.980011,181.4299927,1.0,1,1
7/9/2017 7:49,7/11/2017 7:49,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,21.26000023,299.980011,21.26000023,1.0,1,1
7/5/2015 0:16,7/7/2015 0:16,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,-289.9100037,399.980011,-289.9100037,1.0,1,1
10/12/2015 7:39,10/14/2015 7:39,2,1,First Class,Europe,Northern Europe,Camping & Hiking,Consumer,CLOSED,1,39.06000137,299.980011,39.06000137,1.0,1,1
6/4/2015 3:17,6/6/2015 3:17,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,8.18999958,299.980011,8.18999958,1.0,1,1
8/10/2015 8:58,8/12/2015 8:58,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,92.5699997,399.980011,92.5699997,1.0,1,1
9/25/2015 18:43,9/27/2015 18:43,2,1,First Class,Europe,Northern Europe,Camping & Hiking,Consumer,CLOSED,1,28.80999947,299.980011,28.80999947,1.0,1,1
10/21/2015 1:31,10/23/2015 1:31,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,73.94999695,299.980011,73.94999695,1.0,1,1
6/15/2015 22:43,6/17/2015 22:43,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,95.19999695,399.980011,95.19999695,1.0,1,1
6/15/2015 22:43,6/17/2015 22:43,2,1,First Class,Europe,Western Europe,Fishing,Consumer,CLOSED,1,94.08000183,399.980011,94.08000183,1.0,1,1
10/16/2015 8:21,10/18/2015 8:21,2,1,First Class,Europe,Southern Europe,Fishing,Consumer,CLOSED,1,160.7100067,399.980011,160.7100067,1.0,1,1
6/20/2017 12:13,6/22/2017 12:13,2,1,First Class,Europe,Southern Europe,Camping & Hiking,Consumer,CLOSED,1,98.38999939,299.980011,98.38999939,1.0,1,1
7/25/2017 23:54,7/27/2017 23:54,2,1,First Class,Europe,Western Europe,Camping & Hiking,Consumer,CLOSED,1,30.0,299.980011,30.0,1.0,1,1
10/5/2017 14:42,10/7/2017 14:42,2,1,First Class,Europe,Northern Europe,Books ,Consumer,CLOSED,1,-5.570000172,31.07999992,-5.570000172,1.0,1,1
10/6/2017 7:52,10/8/2017 7:52,2,1,First Class,Europe,Western Europe,Books ,Consumer,CLOSED,1,13.59000015,31.07999992,13.59000015,1.0,1,1
11/8/2017 17:48,11/10/2017 17:48,2,1,First Class,Europe,Western Europe,DVDs,Consumer,CLOSED,1,-97.80999756,164.3800049,-97.80999756,1.0,1,1
11/9/2017 5:22,11/11/2017 5:22,2,1,First Class,Europe,Western Europe,DVDs,Consumer,CLOSED,1,16.85000038,164.3800049,16.85000038,1.0,1,1
4/17/2015 20:31,4/19/2015 20:31,2,1,First Class,LATAM,Central America,Cardio Equipment,Consumer,CLOSED,1,29.11000061,99.98999786,29.11000061,1.0,1,1
2/18/2017 19:24,2/20/2017 19:24,2,1,First Class,LATAM,Central America,Men's Footwear,Consumer,CLOSED,1,45.5,129.9900055,45.5,1.0,1,1
4/11/2017 9:10,4/13/2017 9:10,2,1,First Class,LATAM,Central America,Men's Footwear,Consumer,CLOSED,1,32.16999817,129.9900055,32.16999817,1.0,1,1
5/30/2015 3:28,6/1/2015 3:28,2,1,First Class,LATAM,South America,Cleats,Consumer,CLOSED,1,19.0,59.99000168,19.0,1.0,1,1
5/26/2017 16:59,5/28/2017 16:59,2,1,First Class,LATAM,Central America,Men's Footwear,Consumer,CLOSED,1,22.29000092,129.9900055,22.29000092,1.0,1,1
